Creator,Ponzi_Addresses_Count,Ponzi_Addresses,Non_Ponzi_Addresses_Count,Non_Ponzi_Addresses
0x00de13403e74d7f2145983cfc1e9d23d00303680,0,,3,"0xc1dcb60c2ec168c8078064903abb746c566a230f, 0x7998b7fcf30d4aed870635155cc62aa55be96f9a, 0xea88c23690b9f12ac6941e8a229aa4f94c72b8db"
0x001799441b7af7dc8ff6948ab034e44ae9d8776a,0,,2,"0x2df8286c9396f52e17dfee75d2e41e52609cf897, 0xea6278dbbe7cbb567e9e825d998c05432f0bdcf3"
0xb9aac097f4dadcd6f06761eb470346415ef28d5a,0,,4,"0xdd6c68bb32462e01705011a4e2ad1a60740f217f, 0xa302faeba4666bc9cdb1a4264e974e571e9be683, 0x15893fb926c82f9ba00b7de46947685e100148bb, 0xd80df9c12982e1746c4f3dfc75e267d404527ffc"
0x54d9249c776c56520a62faecb87a00e105e8c9dc,0,,8,"0xb9aac097f4dadcd6f06761eb470346415ef28d5a, 0x878d7ed5c194349f37b18688964e8db1eb0fcca1, 0xe895ca33788c5812119ae5f5c98a78924931f2d5, 0x7078b01170768c6db7bd9f515305682e52664cd3, 0xcad708773b0ee530998e9d9699a65f8367f65cad, 0x30066b1e60c2b5d05d7c8feb026354b8471b4393, 0xc64c437e7f953111619b220d5a579542be0efb5e, 0xff3212bdda5e2a00d4015599654169e4643b96a8"
0x7a4f0c5c30f15cf72ed865403dbd7b420906fffe,0,,2,"0x971875780d712a1bad69163a2dac290c07b882ac, 0x0614e57bbc71cd0b15217152d4b07af5e717d4ef"
0x9b1dd705a42ffb03cedd2f92d483db0b4f9ac37c,0,,3,"0xe74e7bf8ecbb8f89398764a23c2a4fc0f8e6343b, 0x06d3c687d94a6b15076fbbaff1ca73e3a674b402, 0x1a41cdcb663cf672fbc6344b851736af2edbe703"
0x00e34f866e953de05dcb97818c3722ee58a72eec,0,,2,"0x6fff3806bbac52a20e0d79bc538d527f6a22c96b, 0x7c1d82a70285f11bffe5de9053f93af9d270c411"
0xf8536ca7a25cbf70df754fa310079ada4c6114c2,0,,5,"0x6a1372fbd5e9b2be5ad1a23e2332cb029246e7a8, 0x1b9743f556d65e757c4c650b4555baf354cb8bd3, 0x6822aaf4ab22e6cca8352a927b9ae0a8fdb58d9d, 0xee68907c93b57d57a1c4d60940ff1b310e18e467, 0x22ebab2fba4a1648aa8a0bdaea975738a7810e24"
0x217c552e79d6000be33e3fb58091de2cd12bd474,0,,2,"0x07ba910f747b472ba4840c184f6b6e92b0e7495e, 0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22"
0x48f0bcfcc00c585946120c76bc10a101137e2da8,0,,17,"0x3127e409438c651f378881d1df6e4972d6f29150, 0xd0d977cf5fa3ce79a6e442c2250e8a5f37b69598, 0x7957eefc49db8e7c7a11ded53f4604aa6afc0b29, 0x60f52581489e879df02d86f956bd8c634f6f4db9, 0x9a3da065e1100a5613dc15b594f0f6193b419e96, 0x0248f089a622b74cebaa62573605af9a44966bf1, 0xd173cbb6324c88b6ec969eb055124349181812c1, 0x31c44756a907a6585210c324cd4823f980aa7702, 0x168521b94eb0ca6f9aea34a735c53bcff79abdaf, 0xaafd4fc990ffa78ced015d77f04cc65842a3e78a, 0x9ffe3a0864cce4995a6b385b99de3644cc8d2483, 0x8a754e689f2fcba0c900028fa235043b595c994d, 0xcc88937f325d1c6b97da0afdbb4ca542efa70870, 0x974973d316be10725444ef4f6e3bf1eb5e9f6678, 0x92a92648bd788dcaa086773c975d928b4a60a182, 0xb71cd8f21d5c21edcd113ca2807189ddcaf9dd44, 0x5745b21f6365b379451f2f327274812d7a5d3d0d"
0x28e51db2a7440229e79480888131b67cc109120f,0,,5,"0x510467f65a600926af2ed565419ad98cf1f706ed, 0xf4f5683bc45bb1b3a3c61bb458006682d29d08a5, 0x0a9b9d976de8e09f0b57d1d7f344abe77925145c, 0xda8fe472e1beae12973fa48e9a1d9595f752fce0, 0x2fa8174ec68f1b7dad8717d1f6876985f9834b59"
0xe4dd6b91e54e7624db0ba406c49497921d5e077d,0,,2,"0x580f18c090914eb9edbb3d6a810c9789a91c7ba4, 0x795c96c59f765f9442438dd03c5faab2259dcd60"
0x15887100f3b3ca0b645f007c6aa11348665c69e5,0,,4,"0x32293366f73b94a9c2c054e2fbeff2658119ad2e, 0x04ebe325519223119ab6bde2b84e23a6ecd05d65, 0xb7177696646a98a70520c37740d4a7659362f5b3, 0x9fadbdac1b57b08381e74a3591b84a138102dc23"
0xc8413b01d1be81731311e2b482729666d7aa2dde,0,,9,"0x1b3b1aa7b91bd483e6dcd3f7560494345d102550, 0x354fd4d1e0d476692756da6b76b4351b9ea31ea9, 0x3d4b07793957e97bee7cf8d978b35445b871d480, 0x9bdd27e56a3bf6fef40dfe71c8a97e2c843e1902, 0x348cf59f2cbcc9efc21a1157fe345daea29e8adb, 0x926e81009c2fa4475e1c798a8c43a4f598575c80, 0x3d017363fba596f739a23686adaa91d65aac2d4b, 0x100515ce48c395f193eb0cb73b4e4e812201d234, 0xb6fab190f0750a7c3fc683dfc91f624fd90694b5"
0xaf480825698413ec034c36611e02b40c9502702e,0,,5,"0x8ceb724ba3cf37637ca0844c9d24f2c2713c9da0, 0xd1613bfb12c53bff3fb19f6a8bc69c4a3a6cdf2d, 0xc2c63f23ec5e97efbd7565df9ec764fdc7d4e91d, 0xc2752063c9a01a3a0a11c84dd5a463373f133cfe, 0x341027eccd7449ce0058ca5ef7ae17cb15a29ae7"
0x85196da9269b24bdf5ffd2624abb387fca05382b,0,,26,"0xc84877eff5e051e7709d206408ace2b34edd8430, 0x7598c3543ef4f27f09c98aeb3753506a0290a0fc, 0x72a38b32532cb0191caab895997508df23e880da, 0x4fc550cd2312ed67cb3938378c90c2a76fae0142, 0x8ec95cf9ad2f460651ab6878204c0b35957d3ae5, 0x898bf39cd67658bd63577fb00a2a3571daecbc53, 0xc8c6a31a4a806d3710a7b38b7b296d2fabccdba8, 0x8ca30dc0c82128e53dbda143f511e6bdfa42e997, 0x658aae60865b3438205f073d58d0a34a6ea05573, 0xe3ef1f1784ac64de052faa7cae038abdc59e9c73, 0x64b91ccc04b71c89d38124d1e3b412f8f917be2f, 0xa35aee643f9c74bcae34960b8e4ec7b478da5fd4, 0x9727be2e5eacce162fae9236a2c7b6cd826fac02, 0xe82180c13c4f7adaeca8acfa24d08e844ccb611e, 0x417bc80bdea792de29dd34afab9f816a2318ea9e, 0xae592333a0584b4e601bde467a77d14364a9ef08, 0x08d01228a985b3a86a993342436fcb411b43a312, 0xacd58e576ebe3030805e533872671b281a1ee8fa, 0x23d5df36a4d1851abd65dd64f9e8fc26fb8fbdb9, 0x962719a9929583d8a5e93968526e3aebd60d420a, 0x6c0ddf864186d6f645c1160478a27e3e1263f2f5, 0x0c305289f1cffa5f057978c8f1c81af68dd77a88, 0x3e30261a5fdb7316eecf81b2bbcd7c4978ca8fe0, 0x22db6364e421579cf8103ad542c47a300c335f5b, 0xf032a5291ebccfefc2e31a7e156e7f700c8e6d24, 0x387bcd322bec21d73d7ce1a8eb9a8bfd9c91cc01"
0x1423fc2964554043ded07feef88da33c87fec31e,0,,2,"0xed943d75b2ff94d76f4eda892513255ef841261c, 0x9a98fd382cc9cc54afb3352bf52a4a7427016e10"
0x61fc2a10214f3d223234747665dee3cb679547c8,0,,2,"0xc4a43cbae3a93c560f2e5bfe3b144a4a940220fd, 0xadf545e4d52e8b531bab50990e6796f2e36cf63d"
0xcdd4e8beee9f81430adeca4d399145798d9851b6,0,,2,"0x39cba70b2d76c35b3fe56f7005bd17c41f2efeb8, 0xed31b389d20884e9ab89f14a36a01d1a971b608c"
0xe37c4541c34e4a8785daaa9aeb5005ddd29854ac,1,0x790f935eb7643f84a4a59cdbeed73655bb2777be,17,"0x23cb17d7d079518dbff4febb6efcc0de58d8c984, 0xb1bd9e21ccbec1102e61e6613bdd018eaa24c77b, 0x631b4cea5064e2577cdb73c37ed2de00c30ee14a, 0x452b8b085ced1968b6fade6c2dcf608c5c297f31, 0x88aa2aa27cabfbf2245448d368fd336641477f0e, 0x1ff56987b459d1bc67a89879d00448f3de46e12d, 0xa35e4a5c0c228a342c197e3440dff1a584cc479c, 0x2dfcae4bc1b5468d6fa6e508da666ca5cde56ccf, 0xf410f14ac0ffdc07da6dbe019bdce03d9cff29ec, 0xdff8e7f5496d1e1a4af3497cb4712017a9c65442, 0xcbeea2e0c48f5bed015fe53bdc8fb643cfef7969, 0x9347a81186287807c1e26a78c172cee9453932d8, 0xfe3101486b4f06fe9a5d210ff0294f6d4ec706cf, 0x87acee9e7ce4b36cca9d101dd500170e06cdfb23, 0x956380ff00306655c5bd52588972f2808d1f549e, 0x1a350d0d94cdad152322ffefb58033c95477238a, 0x00ff9c740bac8cad80f1a3b1c4f20d7ea1c92637"
0x5743e6f77234bb55e49cca6793724dfba79ca270,0,,11,"0xdf66051d2505fcaf8601fe5e6a7c63c81fbad176, 0xdaad1c757471186c79fa044d39cd9bbb26b84e35, 0x3fa9f26b2c0ebc692503568938f34784aa9c7bd9, 0x1568b42d7108dc447e8f78885913b15b8c5f62ed, 0x5087d28378b84a20261e24a85f6a73c1ed9a5b50, 0x1f4eff0be2fafbc6fb38820e8de633553c6454cd, 0xbb053d1bf0e35ceb091b1857d8215d6fa0df7e9b, 0x4a8be691e324e6d1bad3f957e2538d7b427a9fca, 0x27323f2c6ea509afef0c9306bc64c2b4290be0eb, 0xeca8d4cb072af5d3e59b0460e072e60cd922ff7e, 0x0b5cba1bc5ec084e82fadc4e2c3a43a94660b6c4"
0x179393f56b55b8f6af4483d8a44c7de7602c6605,0,,5,"0x2bb1de937daa0e26ba9a5e21aa5e2e95b54914e9, 0x6fb81c702b0b4f06f5dc22f82148c8a12a9a1df9, 0x4f09ea83feed21cca65f51a4caae1e6d212f5c50, 0x74a53c71c5737983370af37c5c04a3b0c31825c5, 0x9233ad76758f642483e903b9ad45ed9b0b1d4ef2"
0xe8a7df743b6eba3edb1308805a43cfeea7971711,0,,3,"0x53ce47cbe7f2be0aecd086a70182a98c907d024d, 0x78a06472d78bfef33270654319b6373d51cf0575, 0x9501bfc48897dceeadf73113ef635d2ff7ee4b97"
0x4b8479e42e1f1a6bf1e600fb750e270f62987905,0,,6,"0x0bb664f7b6fc928b2d1e5aa32182ae07023ed4aa, 0x79e50de3a0798033e1428a721a8085455a4128f2, 0x43348971ff5516a9ff339f9002d828a2348aee02, 0xd7a1bf3cc676fc7111cad65972c8499c9b98fb6f, 0xbe7507c3ae554c85beda48310f014c4c15d9c338, 0x240f205c46e1607dc6f786fb313bde3dff068eb5"
0x8a9a0fb19da4c0836c71ecf458cc49cdd8950a46,0,,4,"0xe03db7565f8c7abf82129fa131e6dc3c1fe9dd24, 0x0290ea3c728981725689187763f6c63a68e192b8, 0x2c78ac7859423ab8d3efc4ae1f1fc842573830ff, 0xc32088cf2e82426e29b5e623082f7793114f1259"
0x3a44fc70077511f4ea72171dd000021a2133158e,0,,2,"0x0fd692e0d7629f169230c513a52934b70f1911bc, 0x25a41d70784cb6de4750c8fdbf43dd34e3d79255"
0xe9a24f8628006c7f33f91c0248e10e62a121b516,0,,2,"0xec8e116d8840edcd78f9f6cd108d187fd6cea7fb, 0x0b76544f6c413a555f309bf76260d1e02377c02a"
0xf16b56cdaa845d316b0d7e044dd4a032b812f0b7,0,,4,"0x2b13940e951604472b94a1f6f1c0219921ddb028, 0xdbabbcb1e314facb908c3e06b1f483124a627ce0, 0x4290563c2d7c255b5eec87f2d3bd10389f991d68, 0x8440a3db2e68166810bb340ef20d0fac23cbe3f0"
0x718f33d3314f72214035dc3fc79c50cc2c0c5e24,0,,3,"0xc91c786929e86189ce1b4ab5a4ed9d892b8303d9, 0x1d5bd914b57aeb1ce91d37d8454dfa48be22eb60, 0x451baefd4a006f3e0b97287245147869f100cbf2"
0x4d971a01f5d07dd2cca1ac3ec65ec9a6859c6453,0,,3,"0x3b1c6004e43bf49c521eb382dec02e6c3ff5272a, 0xe64287516518eda9f7092a0626cba00baf21a301, 0x2880f03f181ee0967a00bac5346574f58f91b615"
0xcef47255b0a73f23f3bc54050a52fcabf2cc323d,0,,2,"0xd06ac965293fc1a85a26b9c887bedc6f30b637c0, 0x0b10332a9829148a83077731d2788e4c19e28307"
0x36038c7ec9c4ce37a0a183501bb6b9006a726893,0,,3,"0x67413902eb4c8fe55006c1b3a914fc1a78c853bb, 0x703967db0f05c140d77a8d1c02d52435c6eebe20, 0x6a995491c251aa7d280cf321170e6279dd563058"
0xd01212f50a56beda4d5064d0f0ceec9bf89014d0,0,,2,"0x810d737b31ea76722b48a13dfed7ae23908cbe78, 0xb9132c68dd9f8b35334ceb2171c6b9fc09fc9233"
0xdfca9bf60785a5651b4262755ca60d48efe6e3cf,0,,6,"0x2ab989a6afc0875efae7215c1b97adbd0fda3755, 0x419cad2516763f39d21fe85d3e99ca32649d3ead, 0x0167ea36024d646ee38062cd07f041e1e1d3a89a, 0xd2c321dbf4da7510249bf0072292436572009bab, 0x239de3a0d6ca5f21601f83327ea2174225eb7156, 0x8b34fbc553db3462ad4909f2e5577cc22f63c216"
0x0021121b831790acecc99dad9e5019570331f844,0,,2,"0xaaa6c933006e4d4b9a305015a69eed3d177fd355, 0xe45f4e9cbff8082130b941569c688932782682e8"
0xf6fd3570e80a67e26400043efe077c0b9aac7d42,0,,4,"0xcdbba64ecc5f1a17e3bb9c8b31185a35c0c2bd2d, 0xcbeaec699431857fdb4d37addbbdc20e132d4903, 0x3a773baa30d09f04da0bd869b142ea5503a31022, 0x2584f892a2e50b5493ed108fa61888ba373ec02d"
0x1e95ebb48045be65462342988b53ad5aba5a1d31,0,,3,"0x61d0407edb149dc453c47fe31139fae9c1472da6, 0x3fff7a8bfacfe01c901980b894f716987446364d, 0x83f602311629f84929804b7e00adc67e17eda7fb"
0x474188f3af54e6c411a2c716047d41b4ea3bea15,0,,3,"0xf1ccea7231bbd57f608b3f001aff210583d12243, 0x1cad49736eec8ca89b386b29c36255ffbe5fcd92, 0xd3f5056d9a112ca81b0e6f9f47f3285aa44c6aaa"
0x2e4df9472669ef4ae0b740b36d546a4cf6e82926,0,,2,"0x6cfc8568d8f0ba9855f76f4ab68234f97e074a67, 0x86949dc8043a5fd7619a1289d65964ad5ec3d25c"
0x75afece266c93fc82940831f8b569f120b267d27,0,,2,"0x0a4eb705c4b9865e1a19dfe93bc05cb0d5e3c42a, 0x357d20bb068cfc3f78642df881d7856158f94f93"
0xe3000ad306b5ab18bb363b8c22f44857611ade54,0,,2,"0x7c8ae803260fc26d9afa3d4aad07da3a54bda41b, 0xdf3390866c6af5c1ec56fadd2d152ed7de9137df"
0xde67fce410137190d57b14434afa8daa651e035c,0,,2,"0x17b1df92e60ba24539ee2674d8017e9ea6e02e86, 0x142f9a40fa1c55baac70fc5e4d87555733182484"
0xf06a8c8c97e62be74210b995e4f70613a9969aff,0,,3,"0x7acfe5f889393d142cd32b4470fe3723f4d446f5, 0x53b88f58521ec728193b93b0a33d438665c6e8de, 0xdfc658e95763d677203866b06982dcc6c5f3aeb2"
0x07d4ba40f7b7d546d30dc9649a4362193dbbfca3,0,,3,"0xeb4844a87937c9ee3ae6c89268806c0ab5bd5dff, 0xa3a07912e74acf57f3362d8b4cda85ce652fc887, 0xd7dc42b78b5ca37ff5493598d5b6978dc98c3b38"
0xe0f60c888e72433f3b40938e30f579e7c96523fb,0,,2,"0xeef69ecf4851f7ee36196f26da23f6229855076b, 0xd9c58ef8afcfe2df9884724de1614205a7b5f3f5"
0xc8a527bd5ab6d8f78e1f7e6bd5dd4f48a6a417e3,1,0xf9533353c20495527e0499ac71e1507b418b9314,5,"0x3b575cf90f684f1441f32fb32a01b3613973958c, 0xf040cfecc4f52043b465bad051f486e72c132426, 0xabe0e980c807489712700941a1bd7110961581d6, 0xca3c1f193284d65777be83274b65181210419e41, 0x1939f518ff3b24aa728e023ba4991e282f80b466"
0xde81b20b6801d99efeaeced48a11ba025180b8cc,0,,4,"0xbd10c70e94aca5c0b9eb434a62f2d8444ec0649d, 0xe22a1b2e1444ccdb730a58930819210ec75adc58, 0x7a1f4c713b7ced54b86a3baca9cbda91d2ef27fc, 0xe86c6b6c21de28da056e609bda3409ac60028e40"
0x843aca8788e2504e88ddecaeda7d00d4dbf88557,0,,3,"0x5fb0cdf8f647e44e8ca96009c9a479df92c0744e, 0xcb22b112bfb0b01ba37a5a74c2be29120e510ed6, 0x87be69e5c196e0309cdf6957fd7141fda1df2b97"
0xa2d0a4aa387772b6ea566b982f841a9aea275381,0,,2,"0x793b7ac47288cd704400117d37ad102bf1c22cf7, 0x7e0b06a487b0060d447ea0bb8415b5cc6d7bd1d8"
0xac58079aa83277837fbd5df5dc7e49829e96008a,0,,2,"0xd96f07627a7c05771eb89e00aecb9346c1e9759a, 0xaa3e80a42e7bac1072bee7ee5ac72123969b8400"
0x3abbb0967accde028030720160212be9bab60388,0,,5,"0x173fc908b21b861facf54c65c10002b1e2f9c323, 0x09f12bec5a14ca52cce842d8b885664299ba5ac8, 0x0c4911ba2a7ef0a82e7bfce61b7e358121196ba1, 0x313411d56f191cbc367aea5e9bde69817b7c537d, 0xdae46fadfd30e7b6de74937626adf09d947ecc62"
0x189891d02445d87e70d515fd2159416f023b0087,0,,3,"0x03209bde47da583547c17c47e7ca74bfa3dfb404, 0x77929546407e49f804096511c0d8b16b22039f4b, 0x07ec6c3159c2336ba36ab41f73411f8fee430470"
0x793050fcbb70b6dd001c6c565e0e2bdf2907b299,0,,2,"0xf5f5e8c926395653811f0fc350cd5135a26db9b4, 0xa5bfd6cca5b36c540cb10c16a5732ced8916f6a3"
0x5ad66adde5562e46d3333f67da5181ea9efafa11,0,,3,"0xc030895ccebe9d6a1ae4841e62cb23a2b3fab818, 0xc2947635337f2fa49257ada61d4cb5913d1b8c92, 0xc3951d77737733174152532e8b0f27e2c4e9f0dc"
0x6ce96bbb030edab689315616d422ebca86adddc3,0,,2,"0xeffe6fd75d397fe9a24923ce93e8028e6fb4c7df, 0x540e5fff293f523acd26291b5bc7ac5713991feb"
0xd7c68e411238fbaea2bf3d66eac9880f8a1a7854,0,,4,"0xf302e819f3b6e3c1dd869ffdc3cf82646ccd4748, 0xb5e7268539bbe78b8190ad61342dba7251551599, 0xfbca29854b821ff37e504578312459286082010d, 0x9d7fbcc17a1c9adc5b9601d871d348b5c7d3bb61"
0x85affc8cf16b792015ea4d7313bee64e00b3075b,0,,3,"0x68223df196b3c46b7eb30a154dc79aa0a9d7907a, 0xb9e0fc2a1c9d567af555e07e72f27e686f2c6872, 0x138a8752093f4f9a79aaedf48d4b9248fab93c9c"
0xd18d973c6bbea7b9a8b66cf9e460e8c21446451a,0,,4,"0x9b6443b0fb9c241a7fdac375595cea13e6b7807a, 0x37a2e0cdcc3dec87042dedfd32daca45d2089ecd, 0xb8789ac777710ee56e9f8c4bb3ff67a8e436c34d, 0x3a08c207ae45a71ee1ea063562e515cc05f981be"
0xb9088fef4807a63c324c32d7fa03155a731b575c,0,,3,"0x73a8de5bbeab01b0be663cea7b64a0c35de8df29, 0x75d34b30a9a2405b7e2bbff94badcc0ce6c934ad, 0x954878c70dbbd09dba501efca4c6b6e1f70067a3"
0x5f61586d1e83d9d22b38b363f5194fdb42d64b39,0,,2,"0x93d0ce92b22588c538969d8b81c701f781a2235d, 0x92579f2fa430b20bf6ce9d19938fe061aad992e2"
0x1ab0701c93f33102285fd36a0e84c2087f18f22b,0,,3,"0x469cac3cae51d3fb5ad2699f9e2494feb44d5662, 0xaa5857efefa26a16e67c36b7d72590cfaf499cca, 0x31c8772dc63a3c63bbdd754a77b1b39331485df0"
0x96fe33e72f758114de310a38d871696519cccf62,0,,3,"0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4, 0x7965c9644e6e69b9135644c5de33bed2c6f8c281, 0x740650f830a0aec0f27821174d1b5737f9636017"
0xd338691fd84cc145089a8e506864408ebacf18d1,0,,2,"0x93e47e01b9e673cda4d42a1497cf7059efc4fa6e, 0x73e3538603ac6fc042706ee90e43f1f581ae275b"
0x93c92881bd5a14fbd1dbe6420b7684a7a909a59b,0,,2,"0xb62d18dea74045e822352ce4b3ee77319dc5ff2f, 0x486cf19a550e2814aef970b14e509e93209a0151"
0x009ad183826518ca658c2be352eaafb3990416c0,0,,2,"0xaf4dce16da2877f8c9e00544c93b62ac40631f16, 0x741fc999f5b62c80831cf659aed04c64ac8ef24e"
0x3ad396dcb86d3a72855f7e1e305eaa144ec9b434,0,,2,"0x436aad97c5c4298521a1295f5e55c7bd9ab090c3, 0x65c8eb2ece64a686f7e990ce2e1cadf498156388"
0x352044056717c2ac541258c8f94c194185b8ece1,0,,2,"0x4805f9568bca23bef099c2a317346b42146384a1, 0x39173925e7c7a07dc7a6afbf1dffd0179de18c27"
0x1bf9befbcaf393e61703edf3418984877df7efe9,0,,2,"0xbc1ab7f58a95cf307ba5ee18cf06b7ed0120da7a, 0x48946d2452e72103703ad5317c9fa7b3a3d9b5a8"
0xf6dbcb7c0056e80c869c4305c1ecddefb4bc0eb4,0,,3,"0x7e0949df59f3e71b22c409a97887adf970fc011b, 0xaad00f5dc5a76a9fa9060cd3cdfce9bfbe0e5e81, 0x8e911d478da4f4ddc3a6dd76b3fcdd69ebbcf338"
0x69ed4b30b39f68a9126c081733bfeaf1505e7cec,0,,2,"0x06cda3b81bcc049c6e379ab394adb851d2844c31, 0xafcc79d4cbe7e5b6e6997bbe7233e8e9179f664a"
0x1667c5c1b15df4edd64ade7c96f2165e97c6577e,0,,2,"0x6afd9628ef194f2365f6de9c8cee8938dfd936ed, 0xb2f7eb1f2c37645be61d73953035360e768d81e6"
0xc46171ff9b7a77a87b7d3b200d242308d94df924,0,,3,"0x86d2c3315b2a087dd492feaf25aed5640bda6a53, 0xe667ee64fca09f2c4a36af46397537edf8382c80, 0xa7ff20154ffeae7578f3bae615aaf094d39d71cc"
0x04319a2e72931a88a3ac8ff824639bd9b64bfd4a,0,,2,"0xb3c2373cdf4d6f15a907902bebb0396db9a10285, 0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf"
0x00e82651898d022b9605acba6b2dc6875e5ce20b,0,,2,"0xe2b7d18eb4a6358b78483ff095408f240a96596e, 0x57e7d2eb31a54f3d661de5a29114ff16f1295991"
0xe77d26b80d5732efcba6422f9ebd7c5c31666d51,0,,2,"0xf16d5733a31d54e828460afbf7d60aa803a61c51, 0xd0d9e2d407b726994b202a434e01e714b832153e"
0x2eb3978c3d5b333c6bdde1761fe3097be8ad1b37,0,,2,"0x18aa6e402a0aa22b7f61a5ace68fddc629fe44ec, 0xcabee6c73250495fc7da131ee93b819be294f6e0"
0xef54fe494852e5a4350229f0988ac0b70175d18f,0,,3,"0x33fe0408a1cf345dc14f3a6144ed22847a186964, 0x6bce536e0a938dc19dbcbb045b46b93c3d13620b, 0xddaaf8c81a16719a9637a2e110af4c25612587c4"
0x0776257b04000a0b85f294575d37134ae043f667,0,,2,"0xd040c29b8af036a502ef012cc49e37a160f251ec, 0x980f4331c1d4188d4cf876bef10fe946de70478d"
0x00f9e049cba1ce5e0e3f13d262543a8553263932,0,,2,"0x8a7afe3a6dbf4c29a615758e9a88bc5cea71f0b4, 0x6325cff224c4947fd7b4e2e2d29e1a2a5e3fc80f"
0x8b8a571730b631f58e7965d78582eae1b0417ab6,1,0xeb4245c88c660ae4ee23c76954e5490ccd7bbd82,10,"0xdf35d37907d70b896dd602e71b6e22339f0c62d9, 0x8e1a99d8dbe5687f74c74f18295c4928ce2f676d, 0xfbde2d49c82f7ddf5dcdfbf221e159d7ce471928, 0x138e8f61c1e1908e145c02a12879f68051499d21, 0x8bf1e43e3ca6f5c25c380803154ae687d682ad32, 0x1c0a9bbaddb924b42e3145610960dde119779560, 0xaed206d6d77e34672721c4b0d2d42b6217658325, 0xe137da0a88e299d5086f1ebf3c224386d82a0b16, 0x9beec9834c1bb97597663c6415795bb4621aa8c4, 0x0edde4b6f91dbd2efd075ace85ec2e52d0696d44"
0xc69db76eddba403927e4be48d2002bd3191e662d,0,,2,"0x8a33b0b92c8d9002adc1789d6a10013abfcdd95e, 0xf2570186500a46986f3139f65afedc2afe4f445d"
0x19a7fcfa0eb045a6394d3be0f3d8cf95812a6ba2,0,,2,"0x9e386da8cdfcf8b9e7490e3f2a4589c570cb2b2f, 0xdd8c6e99e8641ed9946e2b4de524e335a9840321"
0xcf9d5975b030b22bf4239ed603b1eccbe2fdf50d,0,,3,"0x997a9ad5e6b2cf8841538b95ba8d5c367316eb98, 0x0d70db256cae067326eb63c09583afddf75f117b, 0xa70f9a2b087360ffdc280c94ea676c9bd60c42f8"
0x0daa57a35903693292fcb1be365de2341d9dce1e,0,,2,"0x41ebb67c868f5f28bcd823ddbf39c0f32b191256, 0x36aff6fe8ffe81844bba32427f622af6c47eab66"
0xcfd2ccd387261aea5e80fbd949ec100079c3f67a,0,,2,"0xcebbfe09bab5493714a42de8c3a58fd385ce9c03, 0x2df0e612dad9ffe8141b3987f60608742db2feca"
0xee45dd99764aa3b56e965e3dc446aba8b78408b7,0,,2,"0x8a113a57e74aef531bee8de7e16e604916f053ac, 0xc2221b777857f4a862a8c528d24b35cc995dd8b1"
0x45bee4beff9dab1b5479b35985c53be9155f9371,0,,2,"0x0961375ed779fe16435d5d430da00a5bac527e46, 0x78e24e3c9c81d75b22dd1326987089ce537886e9"
0x26befd9f8f7d7a53f1c4953957752fbabfb5c1a4,0,,2,"0x33f450ae1eaa2e43e49b9b20b532f5faf44f2d35, 0x1dff419e268da24005f32a2d53250b260530e173"
0xaa6738cd9f6ae6c6e78247f25942101a921a00c1,0,,3,"0x9ce6a4dbf61c13e23edf47b41e7a2ba9e525d765, 0xdf4afda78fe045d0cb3cedf8cfb3cc6634ab3250, 0xf8fa1a588cd8cd51c3c4d6dc16d2717f6332e821"
0x08a1a7ef30c49ecece3284d96f65192a19075176,0,,2,"0xb7b46129c580d8bb4f643ec29130a99e0593a696, 0x7588c48b40a767198f6abc18bc393b719e784230"
0x7461ccf1fd55c069ce13e07d163c65c78c8b48d1,0,,5,"0xc12cb61701c82e52262f1e795a5d2181fefc4391, 0x1a815161b3234f507a23b144bb2abbb1460facd1, 0x934f1fec0ee00a8b02285e8b32263dd4b735dd78, 0xb4f10530e531c32490c68062662eb5684057afb4, 0xfffce2dc587badbd10b4fe17f0f5f293458f6793"
0x2236705fc1bf16bd2e3eb065f4233b5ccdbfbcfd,0,,2,"0x9b60874d7bc4e4fbdd142e0f5a12002e4f7715a6, 0xfec0cf7fe078a500abf15f1284958f22049c2c7e"
0x89826e7d8f1202a473a49ba149b57b66bd9885b3,0,,3,"0x035a401972f228b58dcae76bf318b54ed036d680, 0xd284b7c80ed6cf8430536646066e032a558d48bd, 0x8b7b6c61238088593bf75eec8fbf58d0a615d30c"
0x5c662ac9f4bf56119557124a8b1b262247d4710d,0,,4,"0x88af078337afde014574dbc6027a1db75d629b76, 0x96fe4328429a14b9cb0872a6337d6f8422d422a6, 0x0869d49644ce3fd53dcbfa824b3794c0b4ae3774, 0x162d558ac8f3b8aba5f549066ac81df4ddc912a2"
0xe26ace434c3bfc6d5dcf77fdfe3e0d6da38e1a1a,0,,2,"0xb57e2ec276460a993393ca1bb2bdae6c8170c73a, 0xb847e25e3095fc80a2608c46efd745696452b91c"
0x1de159f3bb50992b78e06697b6273e326adccf75,0,,2,"0x12e4303bc6ad8ddb4e3edb3d632f3533261878e0, 0xb078ed7622695b49bdc8d297625d70339548f8d9"
